duration,date,subjectcode,Abaser,Abassi,Abater,Abatis,Abator,Abbacy,Abbess,Abdest,Abider,Abject,Ablaut,Abraum,Abseil,Acacia,Acacin,Acajou,Acanth,Acarus,Acater,Acates,Accent,Access,Accost,Accrue,Accuse,Acetal,Acetin,Achate,Achean,Achene,b,c,d,e,f,g,h,i,j,k,l,m,comments,RandA,RandAA,RandB,RandBB,RandC,RandCC,RandD,RandDD
289,10/11/19 11:34,R_R3uzxZgDvw5l5CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
362,10/11/19 11:34,R_vl7rfgBRhUhaS09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No, it was all pretty clear.",2,17,7,12,8,11,13,6
390,10/11/19 11:35,R_2CByCuQ7RiJc5LQ,0,0,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,I was not sure of the point of the survey,2,17,7,12,8,11,13,6
486,10/11/19 11:36,R_3GfFZTCpLmidaYS,0,2,20,0,1,0,3,0,7,20,0,1,0,3,0,8,20,0,1,0,3,0,13,20,0,1,0,3,0,19,20,0,1,0,3,0,0,20,0,1,0,3,,2,17,7,12,8,11,13,6
508,10/11/19 11:38,R_RLxOel8MAWmPyX7,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,no,2,17,7,12,8,11,13,6
643,10/11/19 11:39,R_1LGcSP1GaMVuXhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
509,10/11/19 11:41,R_1d51Ca0g82E4tOA,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,Not really.,2,17,7,12,8,11,13,6
442,10/11/19 11:53,R_1K1iRo89pfxFy8U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not really,2,17,7,12,8,11,13,6
2881,10/11/19 12:04,R_QnsMhGPkyg1vNFn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,2,17,7,12,8,11,13,6
250,10/11/19 12:15,R_2dto0SZ7BxXd7N2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None! very interesting.,2,17,7,12,8,11,13,6
325,10/11/19 12:26,R_2S8FeAMe38D5VEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
520,10/11/19 12:49,R_1i28ancp4hzuD4j,0,2,20,0,0,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,0,0,3,"I was expecting other details to change, but it seemed it was only the amount of people who said what. ",2,17,7,12,8,11,13,6
609,10/11/19 13:28,R_3plrgRSTYuqx5zD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,2,17,7,12,8,11,13,6
458,10/11/19 14:04,R_1qg5UK4BKKxhvIG,0,2,20,0,1,0,3,0,7,20,0,0,0,3,0,8,20,0,0,0,3,0,13,20,0,0,0,3,0,19,20,0,0,0,3,0,0,20,0,1,0,3,No,2,17,7,12,8,11,13,6
